order_id,order_date,category,product_price,quantity,discount_pct,revenue,region,payment_method,customer_age,is_returned,rating,month,month_name,day_of_week,quarter
ORD102956,2023-08-31 07:14:00,Electronics,3996.99,3,15,10192.32,North,UPI,32,0,3,8,Aug,Thursday,3
ORD102957,2023-09-05 17:09:00,Sports,2076.07,2,5,3944.53,East,COD,44,1,5,9,Sep,Tuesday,3
ORD102958,2023-06-10 19:56:00,Home & Kitchen,2684.28,1,5,2550.06,Central,UPI,50,0,3,6,Jun,Saturday,2
ORD102959,2023-04-07 19:38:00,Beauty,773.58,1,10,696.22,North,UPI,55,0,3,4,Apr,Friday,2
ORD102960,2023-04-10 16:51:00,Electronics,6177.33,2,0,12354.67,Central,UPI,50,0,4,4,Apr,Monday,2
ORD102961,2023-08-05 22:52:00,Home & Kitchen,2560.74,1,0,2560.74,North,UPI,57,0,4,8,Aug,Saturday,3
ORD102962,2023-03-15 09:01:00,Clothing,1224.12,3,0,3672.37,North,Debit Card,44,1,2,3,Mar,Wednesday,1
ORD102963,2023-02-10 11:29:00,Home & Kitchen,2028.7,1,5,1927.26,South,Credit Card,27,1,3,2,Feb,Friday,1
ORD102964,2023-10-12 05:38:00,Home & Kitchen,2916.32,4,10,10498.74,West,Debit Card,54,0,4,10,Oct,Thursday,4
ORD102965,2023-05-21 14:17:00,Electronics,5336.87,2,0,10673.75,South,Debit Card,40,0,4,5,May,Sunday,2
ORD102966,2023-05-26 05:37:00,Home & Kitchen,1918.54,2,0,3837.09,South,UPI,31,0,5,5,May,Friday,2
ORD102967,2023-03-05 01:55:00,Electronics,9778.5,3,0,29335.5,East,Credit Card,44,0,5,3,Mar,Sunday,1
ORD102968,2023-03-14 10:53:00,Books,244.4,2,10,439.92,West,Credit Card,50,0,5,3,Mar,Tuesday,1
ORD102969,2023-08-11 20:20:00,Beauty,664.63,1,5,631.4,West,UPI,35,0,5,8,Aug,Friday,3
ORD102970,2023-01-18 20:18:00,Sports,1985.79,1,15,1687.92,East,Credit Card,28,0,4,1,Jan,Wednesday,1
ORD102971,2023-01-21 16:03:00,Sports,1634.54,1,10,1471.09,South,Credit Card,48,0,5,1,Jan,Saturday,1
ORD102972,2023-03-13 04:06:00,Electronics,12480.29,3,0,37440.86,Central,UPI,60,0,4,3,Mar,Monday,1
ORD102973,2023-05-01 02:48:00,Beauty,373.54,2,10,672.38,East,COD,49,0,5,5,May,Monday,2
ORD102974,2023-02-11 13:21:00,Books,415.29,1,0,415.29,North,Credit Card,30,0,3,2,Feb,Saturday,1
ORD102975,2023-02-01 16:26:00,Sports,1961.47,4,0,7845.86,West,Debit Card,37,0,5,2,Feb,Wednesday,1
ORD102976,2023-02-15 06:28:00,Sports,1894.23,1,0,1894.23,South,UPI,53,0,5,2,Feb,Wednesday,1
ORD102977,2023-04-27 07:03:00,Books,458.98,1,20,367.18,Central,UPI,57,0,4,4,Apr,Thursday,2
ORD102978,2023-12-24 07:30:00,Beauty,737.34,5,0,3686.68,North,UPI,20,0,3,12,Dec,Sunday,4
ORD102979,2023-03-20 04:32:00,Clothing,926.41,1,0,926.41,East,UPI,42,0,3,3,Mar,Monday,1
ORD102980,2023-12-10 12:01:00,Beauty,808.12,1,0,808.12,Central,Debit Card,38,0,3,12,Dec,Sunday,4
ORD102981,2023-01-13 21:45:00,Home & Kitchen,3317.94,1,5,3152.04,West,Credit Card,18,0,2,1,Jan,Friday,1
ORD102982,2023-04-13 18:02:00,Electronics,6825.48,1,5,6484.21,South,UPI,25,0,5,4,Apr,Thursday,2
ORD102983,2023-01-04 11:44:00,Home & Kitchen,3358.08,2,10,6044.55,North,Credit Card,55,0,2,1,Jan,Wednesday,1
ORD102984,2023-09-18 05:25:00,Books,541.34,1,5,514.28,South,UPI,22,0,4,9,Sep,Monday,3
ORD102985,2023-11-18 23:39:00,Electronics,11361.26,1,0,11361.26,East,UPI,26,0,4,11,Nov,Saturday,4
ORD102986,2023-09-19 12:10:00,Books,509.21,3,5,1451.25,South,Debit Card,36,0,5,9,Sep,Tuesday,3
ORD102987,2023-06-21 06:20:00,Books,479.37,1,15,407.46,East,UPI,62,0,5,6,Jun,Wednesday,2
ORD102988,2023-05-27 14:01:00,Beauty,641.31,5,10,2885.89,West,Credit Card,48,0,4,5,May,Saturday,2
ORD102989,2023-12-10 16:49:00,Beauty,723.91,1,5,687.72,West,UPI,18,0,5,12,Dec,Sunday,4
ORD102990,2023-01-22 12:51:00,Electronics,12285.74,2,15,20885.76,North,Debit Card,60,0,3,1,Jan,Sunday,1
ORD102991,2023-04-13 18:47:00,Clothing,1324.02,3,5,3773.45,East,Net Banking,38,1,2,4,Apr,Thursday,2
ORD102992,2023-04-20 18:52:00,Beauty,784.51,2,15,1333.66,East,UPI,28,0,5,4,Apr,Thursday,2
ORD102993,2023-11-28 20:14:00,Electronics,7372.28,4,0,29489.11,Central,Net Banking,63,0,4,11,Nov,Tuesday,4
ORD102994,2023-04-22 16:01:00,Books,238.2,1,10,214.38,East,UPI,29,0,5,4,Apr,Saturday,2
ORD102995,2023-06-20 06:31:00,Clothing,1318.54,5,5,6263.07,West,Debit Card,64,0,4,6,Jun,Tuesday,2
ORD102996,2023-07-20 19:48:00,Home & Kitchen,3020.05,1,10,2718.05,South,COD,30,0,4,7,Jul,Thursday,3
ORD102997,2023-10-15 19:18:00,Home & Kitchen,2499.43,1,10,2249.49,South,UPI,53,0,4,10,Oct,Sunday,4
ORD102998,2023-01-01 00:39:00,Electronics,4869.45,1,0,4869.45,North,Net Banking,43,0,4,1,Jan,Sunday,1
ORD102999,2023-01-01 09:28:00,Books,504.61,1,5,479.38,West,Debit Card,64,0,4,1,Jan,Sunday,1
ORD103000,2023-02-19 01:23:00,Clothing,1843.87,5,15,7836.43,South,Debit Card,25,0,4,2,Feb,Sunday,1
ORD103001,2023-07-10 02:17:00,Home & Kitchen,662.23,2,15,1125.8,West,Debit Card,33,0,5,7,Jul,Monday,3
ORD103002,2023-01-18 03:19:00,Books,289.41,1,20,231.53,South,UPI,63,0,4,1,Jan,Wednesday,1
ORD103003,2023-03-03 20:47:00,Clothing,2338.84,1,15,1988.02,North,Net Banking,40,0,3,3,Mar,Friday,1
ORD103004,2023-03-31 00:07:00,Home & Kitchen,2518.32,1,0,2518.32,North,Debit Card,38,0,4,3,Mar,Friday,1
ORD103005,2023-10-24 22:35:00,Home & Kitchen,1820.98,1,20,1456.79,East,UPI,42,0,1,10,Oct,Tuesday,4
ORD103006,2023-10-16 15:04:00,Beauty,782.28,1,10,704.06,South,UPI,63,0,4,10,Oct,Monday,4
ORD103007,2023-12-14 12:01:00,Home & Kitchen,2171.56,2,0,4343.12,North,Credit Card,33,0,5,12,Dec,Thursday,4
ORD103008,2023-07-31 05:00:00,Home & Kitchen,1638.59,1,5,1556.67,Central,Net Banking,45,1,4,7,Jul,Monday,3
ORD103009,2023-02-02 08:45:00,Beauty,1229.75,1,10,1106.77,East,Debit Card,39,0,4,2,Feb,Thursday,1
ORD103010,2023-05-17 00:42:00,Clothing,1300.9,2,10,2341.61,East,COD,28,0,4,5,May,Wednesday,2
ORD103011,2023-05-01 22:28:00,Clothing,1651.67,1,15,1403.92,North,COD,38,0,2,5,May,Monday,2
ORD103012,2023-10-16 13:35:00,Electronics,7990.37,1,0,7990.37,West,Debit Card,37,0,4,10,Oct,Monday,4
ORD103013,2023-01-25 09:23:00,Beauty,1008.52,3,0,3025.55,North,Credit Card,28,0,2,1,Jan,Wednesday,1
ORD103014,2023-08-30 17:10:00,Home & Kitchen,2531.16,1,0,2531.16,East,Debit Card,34,0,1,8,Aug,Wednesday,3
ORD103015,2023-10-10 17:09:00,Books,479.5,1,15,407.58,East,Debit Card,27,0,4,10,Oct,Tuesday,4
ORD103016,2023-07-28 05:37:00,Books,327.43,1,10,294.69,West,UPI,41,0,5,7,Jul,Friday,3
ORD103017,2023-05-30 04:52:00,Books,404.25,3,5,1152.12,West,Debit Card,59,0,4,5,May,Tuesday,2
ORD103018,2023-07-04 13:05:00,Home & Kitchen,929.42,1,5,882.95,Central,UPI,44,0,5,7,Jul,Tuesday,3
ORD103019,2023-06-20 11:41:00,Clothing,765.58,2,10,1378.05,West,Credit Card,21,0,5,6,Jun,Tuesday,2
ORD103020,2023-12-15 05:56:00,Sports,1249.78,4,0,4999.12,North,UPI,40,0,3,12,Dec,Friday,4
ORD103021,2023-03-16 19:21:00,Beauty,1240.51,1,0,1240.51,Central,Debit Card,53,0,2,3,Mar,Thursday,1
ORD103022,2023-03-23 18:08:00,Beauty,800.03,1,0,800.03,South,Net Banking,34,0,4,3,Mar,Thursday,1
ORD103023,2023-02-11 13:56:00,Home & Kitchen,1667.76,1,5,1584.37,North,COD,50,0,3,2,Feb,Saturday,1
ORD103024,2023-01-22 16:06:00,Sports,1182.09,1,0,1182.09,Central,UPI,42,0,5,1,Jan,Sunday,1
ORD103025,2023-12-07 05:47:00,Sports,2066.24,2,0,4132.47,South,Debit Card,64,0,4,12,Dec,Thursday,4
ORD103026,2023-09-08 03:20:00,Books,554.47,2,15,942.59,East,Credit Card,46,0,4,9,Sep,Friday,3
ORD103027,2023-09-25 21:52:00,Home & Kitchen,2899.72,3,5,8264.21,West,UPI,38,0,4,9,Sep,Monday,3
ORD103028,2023-07-28 22:48:00,Books,370.44,5,0,1852.21,North,UPI,58,0,3,7,Jul,Friday,3
ORD103029,2023-08-21 04:53:00,Beauty,1054.67,2,20,1687.47,South,Debit Card,20,0,1,8,Aug,Monday,3
ORD103030,2023-02-25 15:09:00,Sports,1211.66,5,0,6058.3,North,Debit Card,28,0,4,2,Feb,Saturday,1
ORD103031,2023-05-04 12:19:00,Books,235.92,1,10,212.32,South,Credit Card,46,1,4,5,May,Thursday,2
ORD103032,2023-04-08 00:01:00,Electronics,13853.8,2,10,24936.85,North,UPI,57,0,3,4,Apr,Saturday,2
ORD103033,2023-04-06 21:04:00,Clothing,1599.88,3,20,3839.7,North,UPI,56,0,5,4,Apr,Thursday,2
ORD103034,2023-08-05 11:42:00,Electronics,10242.89,3,5,29192.23,West,UPI,54,0,4,8,Aug,Saturday,3
ORD103035,2023-06-03 10:24:00,Sports,3200.44,3,0,9601.31,East,UPI,61,0,5,6,Jun,Saturday,2
ORD103036,2023-11-14 18:58:00,Home & Kitchen,1625.51,1,10,1462.96,West,Debit Card,57,0,3,11,Nov,Tuesday,4
ORD103037,2023-01-22 21:31:00,Sports,3660.55,2,10,6588.98,North,Credit Card,22,0,5,1,Jan,Sunday,1
ORD103038,2023-01-16 08:44:00,Books,626.21,1,10,563.59,West,Net Banking,44,0,5,1,Jan,Monday,1
ORD103039,2023-10-03 03:27:00,Home & Kitchen,2609.13,2,5,4957.35,Central,Debit Card,20,0,2,10,Oct,Tuesday,4
ORD103040,2023-12-17 15:01:00,Books,450.52,1,0,450.52,West,UPI,34,0,3,12,Dec,Sunday,4
ORD103041,2023-02-14 15:16:00,Home & Kitchen,3067.33,1,15,2607.23,Central,UPI,48,0,4,2,Feb,Tuesday,1
ORD103042,2023-11-20 03:29:00,Clothing,874.91,1,20,699.93,West,Debit Card,61,0,4,11,Nov,Monday,4
ORD103043,2023-11-06 15:02:00,Clothing,536.9,1,0,536.9,East,UPI,54,0,4,11,Nov,Monday,4
ORD103044,2023-08-20 06:39:00,Beauty,470.71,2,5,894.35,West,UPI,62,0,4,8,Aug,Sunday,3
ORD103045,2023-03-07 18:55:00,Beauty,889.21,1,0,889.21,North,COD,36,0,1,3,Mar,Tuesday,1
ORD103046,2023-02-05 16:11:00,Home & Kitchen,3299.91,1,15,2804.92,West,UPI,48,0,5,2,Feb,Sunday,1
ORD103047,2023-07-18 17:41:00,Sports,1676.71,5,10,7545.2,North,UPI,35,1,4,7,Jul,Tuesday,3
ORD103048,2023-12-24 16:31:00,Electronics,4298.04,2,10,7736.47,South,COD,59,0,4,12,Dec,Sunday,4
ORD103049,2023-03-25 01:18:00,Books,411.94,1,5,391.34,Central,UPI,38,0,1,3,Mar,Saturday,1
ORD103050,2023-12-18 04:53:00,Electronics,6185.66,3,5,17629.13,North,UPI,62,0,5,12,Dec,Monday,4
ORD103051,2023-05-08 00:24:00,Home & Kitchen,1936.21,1,5,1839.4,South,Debit Card,36,0,4,5,May,Monday,2
ORD103052,2023-06-04 05:14:00,Electronics,7678.14,1,15,6526.42,East,Net Banking,34,0,1,6,Jun,Sunday,2
ORD103053,2023-09-10 07:45:00,Sports,2201.62,1,10,1981.46,West,Net Banking,39,0,5,9,Sep,Sunday,3
ORD103054,2023-02-21 05:08:00,Electronics,8763.02,2,20,14020.83,South,Debit Card,30,0,3,2,Feb,Tuesday,1
ORD103055,2023-10-16 00:28:00,Sports,1639.84,1,10,1475.86,West,UPI,64,0,2,10,Oct,Monday,4
ORD103056,2023-08-09 00:45:00,Beauty,663.19,2,0,1326.39,Central,Net Banking,35,0,2,8,Aug,Wednesday,3
ORD103057,2023-11-22 17:06:00,Books,184.24,1,20,147.39,West,Credit Card,44,0,2,11,Nov,Wednesday,4
ORD103058,2023-08-12 17:44:00,Books,301.67,4,0,1206.67,West,UPI,48,0,5,8,Aug,Saturday,3
ORD103059,2023-05-15 21:22:00,Electronics,9997.32,5,5,47487.27,West,Credit Card,46,0,5,5,May,Monday,2
ORD103060,2023-03-12 03:01:00,Clothing,909.82,3,5,2592.99,South,UPI,55,0,1,3,Mar,Sunday,1
ORD103061,2023-12-07 06:28:00,Clothing,2173.66,1,5,2064.98,Central,UPI,29,0,4,12,Dec,Thursday,4
ORD103062,2023-09-02 02:50:00,Books,415.24,2,10,747.42,South,Credit Card,25,0,4,9,Sep,Saturday,3
ORD103063,2023-10-14 01:14:00,Electronics,4027.44,2,0,8054.88,South,UPI,38,0,4,10,Oct,Saturday,4
ORD103064,2023-12-26 12:00:00,Clothing,1680.18,3,0,5040.53,East,UPI,44,0,4,12,Dec,Tuesday,4
ORD103065,2023-02-27 16:42:00,Electronics,9988.06,1,0,9988.06,East,Credit Card,46,0,4,2,Feb,Monday,1
ORD103066,2023-06-05 04:20:00,Electronics,5938.21,1,10,5344.39,South,Net Banking,49,0,5,6,Jun,Monday,2
ORD103067,2023-04-07 21:30:00,Clothing,1769.14,1,20,1415.31,West,Credit Card,46,0,1,4,Apr,Friday,2
ORD103068,2023-03-30 12:35:00,Electronics,7643.17,2,0,15286.35,Central,Net Banking,29,0,3,3,Mar,Thursday,1
ORD103069,2023-03-16 21:08:00,Electronics,6851.39,1,0,6851.39,Central,UPI,34,0,3,3,Mar,Thursday,1
ORD103070,2023-09-02 16:04:00,Electronics,10936.34,1,5,10389.53,Central,UPI,60,0,4,9,Sep,Saturday,3
ORD103071,2023-07-31 20:23:00,Beauty,1023.57,1,0,1023.57,South,Net Banking,46,0,3,7,Jul,Monday,3
ORD103072,2023-01-31 13:02:00,Home & Kitchen,1369.58,4,15,4656.59,East,Debit Card,19,0,4,1,Jan,Tuesday,1
ORD103073,2023-04-09 21:46:00,Electronics,9009.74,2,10,16217.54,East,UPI,60,0,4,4,Apr,Sunday,2
ORD103074,2023-04-26 23:58:00,Sports,1050.21,2,20,1680.33,South,Credit Card,37,0,2,4,Apr,Wednesday,2
ORD103075,2023-07-28 20:55:00,Sports,2361.97,1,15,2007.67,South,UPI,20,0,5,7,Jul,Friday,3
ORD103076,2023-05-28 15:49:00,Sports,797.98,1,5,758.08,North,Credit Card,41,0,5,5,May,Sunday,2
ORD103077,2023-08-02 02:35:00,Electronics,9693.97,2,0,19387.94,North,Debit Card,24,0,5,8,Aug,Wednesday,3
ORD103078,2023-11-25 01:23:00,Clothing,632.49,1,15,537.62,East,UPI,62,0,4,11,Nov,Saturday,4
ORD103079,2023-11-29 10:19:00,Home & Kitchen,2595.6,3,5,7397.45,Central,Credit Card,21,0,4,11,Nov,Wednesday,4
ORD103080,2023-08-29 16:31:00,Books,384.79,1,15,327.07,West,Debit Card,50,0,5,8,Aug,Tuesday,3
ORD103081,2023-10-29 22:35:00,Beauty,1241.82,2,0,2483.63,Central,Credit Card,55,0,3,10,Oct,Sunday,4
ORD103082,2023-03-12 15:21:00,Sports,1338.69,2,15,2275.77,North,Debit Card,49,0,2,3,Mar,Sunday,1
ORD103083,2023-09-30 16:39:00,Books,308.57,2,10,555.43,North,UPI,29,0,5,9,Sep,Saturday,3
ORD103084,2023-05-19 09:38:00,Books,365.18,2,10,657.33,Central,UPI,33,0,5,5,May,Friday,2
ORD103085,2023-05-03 18:12:00,Books,373.42,1,15,317.41,East,COD,31,0,5,5,May,Wednesday,2
ORD103086,2023-06-21 16:43:00,Clothing,854.41,1,0,854.41,West,UPI,56,1,2,6,Jun,Wednesday,2
ORD103087,2023-08-06 21:42:00,Sports,3112.0,2,0,6223.99,South,Debit Card,30,0,2,8,Aug,Sunday,3
ORD103088,2023-12-19 09:12:00,Clothing,804.69,1,0,804.69,East,Debit Card,31,0,5,12,Dec,Tuesday,4
ORD103089,2023-06-14 06:51:00,Sports,1602.38,1,0,1602.38,West,Credit Card,53,0,3,6,Jun,Wednesday,2
ORD103090,2023-03-02 23:46:00,Clothing,240.96,4,0,963.84,East,Debit Card,18,0,4,3,Mar,Thursday,1
ORD103091,2023-11-03 20:53:00,Clothing,1069.7,1,0,1069.7,East,UPI,20,0,4,11,Nov,Friday,4
ORD103092,2023-09-12 11:15:00,Beauty,944.78,1,10,850.3,West,Credit Card,35,1,4,9,Sep,Tuesday,3
ORD103093,2023-10-18 14:34:00,Books,639.28,2,0,1278.57,East,UPI,39,0,4,10,Oct,Wednesday,4
ORD103094,2023-02-06 08:07:00,Sports,2536.85,1,10,2283.17,West,Net Banking,20,0,2,2,Feb,Monday,1
ORD103095,2023-01-02 02:12:00,Home & Kitchen,1821.85,3,5,5192.28,East,COD,49,0,5,1,Jan,Monday,1
ORD103096,2023-10-09 18:52:00,Home & Kitchen,3146.32,1,20,2517.05,East,Credit Card,42,1,5,10,Oct,Monday,4
ORD103097,2023-04-12 08:03:00,Home & Kitchen,964.44,4,0,3857.74,West,Debit Card,29,0,5,4,Apr,Wednesday,2
ORD103098,2023-11-01 03:30:00,Home & Kitchen,1545.65,2,10,2782.17,West,UPI,64,0,5,11,Nov,Wednesday,4
ORD103099,2023-03-13 05:07:00,Electronics,8921.53,1,0,8921.53,East,Debit Card,34,0,5,3,Mar,Monday,1
ORD103100,2023-01-22 02:17:00,Electronics,10825.43,1,0,10825.43,North,Credit Card,46,0,5,1,Jan,Sunday,1
ORD103101,2023-03-07 03:59:00,Books,528.79,1,10,475.91,West,UPI,42,1,3,3,Mar,Tuesday,1
ORD103102,2023-10-18 01:00:00,Beauty,683.22,1,5,649.06,North,UPI,38,0,1,10,Oct,Wednesday,4
ORD103103,2023-05-22 09:27:00,Sports,2108.57,1,5,2003.15,South,UPI,57,0,3,5,May,Monday,2
ORD103104,2023-11-06 18:48:00,Sports,2276.2,1,5,2162.39,East,COD,45,0,4,11,Nov,Monday,4
ORD103105,2023-05-02 04:01:00,Books,226.31,5,0,1131.55,Central,Credit Card,38,0,2,5,May,Tuesday,2
ORD103106,2023-03-29 12:13:00,Clothing,532.2,1,10,478.98,Central,Credit Card,55,0,5,3,Mar,Wednesday,1
ORD103107,2023-02-16 18:47:00,Clothing,869.81,1,20,695.85,Central,COD,28,0,4,2,Feb,Thursday,1
ORD103108,2023-09-06 03:06:00,Books,118.01,5,15,501.56,South,Net Banking,38,0,1,9,Sep,Wednesday,3
ORD103109,2023-05-04 14:39:00,Clothing,1891.75,3,0,5675.24,South,Net Banking,62,0,4,5,May,Thursday,2
ORD103110,2023-05-24 03:00:00,Clothing,2304.02,1,15,1958.42,South,Debit Card,57,0,2,5,May,Wednesday,2
ORD103111,2023-10-24 19:54:00,Home & Kitchen,2300.33,1,10,2070.29,West,Credit Card,20,0,5,10,Oct,Tuesday,4
ORD103112,2023-02-21 02:26:00,Clothing,1018.47,1,20,814.78,West,Credit Card,63,0,4,2,Feb,Tuesday,1
ORD103113,2023-07-16 19:48:00,Beauty,1037.33,1,5,985.46,West,UPI,60,0,4,7,Jul,Sunday,3
ORD103114,2023-04-16 21:31:00,Books,354.46,2,10,638.03,West,Debit Card,53,0,5,4,Apr,Sunday,2
ORD103115,2023-06-25 10:01:00,Sports,1040.7,3,10,2809.88,West,Credit Card,38,0,4,6,Jun,Sunday,2
ORD103116,2023-08-15 19:13:00,Home & Kitchen,1959.32,1,5,1861.35,East,UPI,52,1,3,8,Aug,Tuesday,3
ORD103117,2023-11-04 22:43:00,Electronics,8841.7,3,10,23872.59,West,UPI,25,0,4,11,Nov,Saturday,4
ORD103118,2023-04-17 06:20:00,Home & Kitchen,2034.73,1,10,1831.26,East,Credit Card,24,0,1,4,Apr,Monday,2
ORD103119,2023-05-29 07:24:00,Clothing,1356.49,1,0,1356.49,Central,Net Banking,20,0,4,5,May,Monday,2
ORD103120,2023-12-18 18:15:00,Electronics,1719.64,5,0,8598.22,North,Credit Card,51,1,3,12,Dec,Monday,4
ORD103121,2023-07-19 18:22:00,Electronics,8019.31,4,10,28869.51,East,UPI,37,0,5,7,Jul,Wednesday,3
ORD103122,2023-08-12 23:28:00,Home & Kitchen,2862.22,2,5,5438.22,West,UPI,34,0,4,8,Aug,Saturday,3
ORD103123,2023-06-28 07:17:00,Books,520.35,2,0,1040.7,East,COD,45,0,4,6,Jun,Wednesday,2
ORD103124,2023-09-03 05:10:00,Books,234.22,1,0,234.22,South,Net Banking,51,0,4,9,Sep,Sunday,3
ORD103125,2023-09-22 19:33:00,Beauty,863.01,1,5,819.86,South,Net Banking,57,0,5,9,Sep,Friday,3
ORD103126,2023-07-06 01:48:00,Home & Kitchen,1869.85,1,0,1869.85,South,UPI,24,0,4,7,Jul,Thursday,3
ORD103127,2023-02-17 19:44:00,Clothing,1012.54,1,0,1012.54,Central,UPI,52,0,3,2,Feb,Friday,1
ORD103128,2023-09-26 08:28:00,Electronics,11142.64,2,0,22285.28,South,UPI,22,0,1,9,Sep,Tuesday,3
ORD103129,2023-05-23 05:14:00,Home & Kitchen,785.43,1,5,746.16,West,UPI,28,1,3,5,May,Tuesday,2
ORD103130,2023-02-04 07:55:00,Sports,737.1,2,5,1400.5,North,Debit Card,53,0,4,2,Feb,Saturday,1
ORD103131,2023-12-02 23:11:00,Sports,2956.34,1,5,2808.52,East,Credit Card,47,0,4,12,Dec,Saturday,4
ORD103132,2023-03-27 07:01:00,Home & Kitchen,2442.05,2,0,4884.1,South,Credit Card,47,0,5,3,Mar,Monday,1
ORD103133,2023-02-04 03:17:00,Electronics,7590.61,1,10,6831.55,South,Credit Card,63,0,4,2,Feb,Saturday,1
ORD103134,2023-10-11 11:46:00,Home & Kitchen,2876.24,1,10,2588.62,South,UPI,57,0,2,10,Oct,Wednesday,4
ORD103135,2023-05-06 00:20:00,Clothing,1622.2,1,10,1459.98,South,Debit Card,53,0,3,5,May,Saturday,2
ORD103136,2023-01-11 16:32:00,Sports,991.74,2,0,1983.49,North,UPI,30,1,5,1,Jan,Wednesday,1
ORD103137,2023-01-25 15:09:00,Clothing,1211.84,2,5,2302.49,South,UPI,45,0,4,1,Jan,Wednesday,1
ORD103138,2023-07-08 18:50:00,Sports,1901.76,3,5,5420.02,East,Credit Card,19,0,2,7,Jul,Saturday,3
ORD103139,2023-03-31 22:07:00,Home & Kitchen,1242.21,1,5,1180.1,South,UPI,34,0,5,3,Mar,Friday,1
ORD103140,2023-01-22 02:24:00,Sports,2531.99,1,10,2278.79,South,UPI,30,0,4,1,Jan,Sunday,1
ORD103141,2023-09-28 15:43:00,Home & Kitchen,1180.29,3,10,3186.77,West,Credit Card,18,0,4,9,Sep,Thursday,3
ORD103142,2023-07-26 16:29:00,Beauty,995.51,1,5,945.74,Central,UPI,48,1,1,7,Jul,Wednesday,3
ORD103143,2023-10-23 22:53:00,Sports,1411.05,1,0,1411.05,West,Debit Card,39,0,4,10,Oct,Monday,4
ORD103144,2023-07-28 05:32:00,Sports,1519.18,1,10,1367.26,West,UPI,18,0,4,7,Jul,Friday,3
ORD103145,2023-04-16 02:38:00,Electronics,11075.05,3,5,31563.9,East,Net Banking,52,0,4,4,Apr,Sunday,2
ORD103146,2023-11-06 13:24:00,Electronics,12379.29,2,20,19806.87,West,UPI,54,0,5,11,Nov,Monday,4
ORD103147,2023-06-11 15:12:00,Electronics,8032.83,1,0,8032.83,North,UPI,27,0,5,6,Jun,Sunday,2
ORD103148,2023-03-17 14:55:00,Beauty,1340.51,2,5,2546.97,Central,Debit Card,19,0,1,3,Mar,Friday,1
ORD103149,2023-03-13 20:50:00,Beauty,811.86,1,0,811.86,East,UPI,47,0,5,3,Mar,Monday,1
ORD103150,2023-01-09 07:57:00,Clothing,731.88,2,0,1463.76,West,UPI,33,0,5,1,Jan,Monday,1
ORD103151,2023-08-27 22:29:00,Home & Kitchen,3872.27,1,10,3485.05,East,Net Banking,37,0,4,8,Aug,Sunday,3
ORD103152,2023-03-08 13:03:00,Home & Kitchen,2877.57,1,10,2589.81,South,COD,20,0,2,3,Mar,Wednesday,1
ORD103153,2023-02-21 09:23:00,Beauty,938.18,2,0,1876.36,North,UPI,53,0,3,2,Feb,Tuesday,1
ORD103154,2023-12-01 13:04:00,Home & Kitchen,1612.04,2,10,2901.67,Central,UPI,41,0,1,12,Dec,Friday,4
ORD103155,2023-10-10 15:02:00,Sports,1167.96,1,0,1167.96,West,UPI,39,0,4,10,Oct,Tuesday,4
ORD103156,2023-04-10 09:59:00,Books,589.96,3,5,1681.4,Central,UPI,54,1,5,4,Apr,Monday,2
ORD103157,2023-03-16 23:45:00,Electronics,5433.7,1,10,4890.33,Central,UPI,44,0,5,3,Mar,Thursday,1
ORD103158,2023-09-18 06:40:00,Electronics,8168.05,1,0,8168.05,Central,UPI,48,0,4,9,Sep,Monday,3
ORD103159,2023-07-26 10:51:00,Home & Kitchen,3252.87,3,10,8782.76,Central,Credit Card,29,1,4,7,Jul,Wednesday,3
ORD103160,2023-06-17 09:23:00,Sports,2768.4,2,20,4429.43,North,Net Banking,59,0,2,6,Jun,Saturday,2
ORD103161,2023-03-05 14:48:00,Sports,2131.24,1,0,2131.24,West,Credit Card,29,1,4,3,Mar,Sunday,1
ORD103162,2023-01-19 21:49:00,Sports,1612.36,1,0,1612.36,Central,Debit Card,59,0,5,1,Jan,Thursday,1
ORD103163,2023-09-17 02:09:00,Sports,2653.48,1,0,2653.48,West,UPI,19,0,4,9,Sep,Sunday,3
ORD103164,2023-08-14 23:46:00,Beauty,369.85,1,0,369.85,East,UPI,26,0,5,8,Aug,Monday,3
ORD103165,2023-02-17 19:24:00,Clothing,329.21,1,5,312.75,East,UPI,21,0,4,2,Feb,Friday,1
ORD103166,2023-01-23 09:00:00,Electronics,11064.83,3,5,31534.78,South,UPI,21,0,5,1,Jan,Monday,1
ORD103167,2023-04-10 13:51:00,Sports,2174.13,2,0,4348.26,South,Credit Card,18,0,5,4,Apr,Monday,2
ORD103168,2023-05-11 06:00:00,Sports,2352.47,1,0,2352.47,North,UPI,44,0,5,5,May,Thursday,2
ORD103169,2023-05-16 23:30:00,Electronics,6287.95,2,5,11947.1,North,UPI,38,0,3,5,May,Tuesday,2
ORD103170,2023-12-11 15:07:00,Clothing,1645.48,1,5,1563.21,North,Debit Card,49,0,3,12,Dec,Monday,4
ORD103171,2023-11-12 23:23:00,Books,576.45,5,0,2882.26,West,COD,62,0,4,11,Nov,Sunday,4
ORD103172,2023-10-23 17:35:00,Books,287.46,1,10,258.72,East,Debit Card,34,0,4,10,Oct,Monday,4
ORD103173,2023-09-27 04:42:00,Books,488.24,1,0,488.24,Central,Credit Card,23,0,5,9,Sep,Wednesday,3
ORD103174,2023-11-01 07:14:00,Books,662.63,1,10,596.36,North,Credit Card,41,0,3,11,Nov,Wednesday,4
